user_id,survey_type,response
2177,Sports,Yes
12904,Fashion,No
24622,Fashion,Yes
14162,Politics,Neutral
15729,Travel,Neutral
4137,Politics,Neutral
24455,Fashion,Neutral
16134,Politics,Yes
17721,Sports,Yes
29136,Fashion,Neutral
24250,Finance,Yes
16760,Fashion,Yes
17458,Politics,Neutral
13640,Fashion,No
8759,Technology,No
10159,Finance,Yes
10241,Sports,Yes
17372,Politics,Neutral
11839,Finance,Neutral
9750,Politics,Neutral
18630,Technology,Yes
18260,Fashion,Neutral
1736,Sports,Neutral
22479,Technology,No
14640,Fashion,Yes
7531,Politics,Yes
3207,Sports,No
13483,Sports,No
4417,Technology,No
3732,Finance,No
12357,Technology,No
15052,Sports,Neutral
14661,Politics,Yes
7019,Fashion,Neutral
702,Sports,Neutral
17763,Finance,Neutral
11519,Finance,Yes
3847,Politics,No
11771,Finance,No
1724,Politics,Neutral
11164,Travel,Yes
15085,Fashion,Neutral
833,Finance,Neutral
10402,Finance,Neutral
16925,Politics,No
15275,Sports,No
15211,Finance,No
8424,Politics,Neutral
25171,Travel,Yes
19105,Travel,No
28599,Sports,Neutral
29,Fashion,Yes
3689,Finance,No
23860,Finance,Yes
5677,Technology,Yes
5946,Sports,No
896,Travel,No
18347,Sports,Yes
25598,Fashion,Yes
6974,Travel,No
3177,Finance,Neutral
5879,Sports,Neutral
28283,Travel,Neutral
3275,Sports,No
2575,Finance,Yes
26998,Technology,Neutral
14085,Fashion,No
10883,Finance,No
20303,Sports,No
26630,Sports,Yes
12396,Finance,Yes
3669,Finance,Neutral
7975,Fashion,No
13732,Finance,No
750,Sports,Neutral
5255,Fashion,No
14041,Finance,Yes
24563,Technology,No
14617,Politics,Neutral
22648,Sports,Neutral
21895,Finance,Yes
11819,Sports,Neutral
24681,Finance,No
17763,Politics,Neutral
15334,Technology,Yes
14962,Travel,Neutral
9078,Fashion,Yes
27366,Fashion,Yes
172,Politics,No
26846,Sports,No
25298,Travel,No
21105,Politics,Neutral
22301,Politics,Neutral
29908,Fashion,No
21791,Technology,Neutral
8586,Finance,Neutral
25933,Finance,No
14127,Fashion,Neutral
16302,Finance,Yes
26509,Travel,No
20735,Finance,Neutral
5937,Finance,Yes
9735,Sports,No
21893,Sports,Yes
22334,Travel,Neutral
1425,Finance,No
23256,Fashion,Neutral
5076,Finance,Yes
17245,Finance,Yes
6129,Finance,No
23334,Sports,Yes
26581,Finance,Yes
1002,Finance,No
21921,Travel,Yes
28867,Fashion,Neutral
12629,Fashion,No
16502,Finance,Neutral
12053,Sports,No
1978,Fashion,Yes
18760,Technology,Neutral
18874,Technology,Neutral
23127,Finance,Yes
1575,Politics,No
524,Sports,Neutral
20670,Finance,Yes
25834,Finance,Neutral
17053,Technology,Yes
18034,Travel,No
1266,Technology,Yes
22756,Sports,No
27900,Politics,No
22668,Travel,No
24932,Finance,Yes
5797,Travel,Yes
25334,Travel,Yes
18057,Finance,No
1234,Travel,No
19437,Travel,No
25811,Technology,Neutral
19488,Technology,Yes
16,Sports,Yes
5707,Fashion,Yes
22519,Politics,No
16032,Politics,Yes
21094,Finance,Neutral
25860,Politics,Yes
15542,Fashion,Neutral
12770,Finance,Yes
25445,Finance,Neutral
20929,Fashion,Yes
21743,Politics,Neutral
2184,Fashion,No
6595,Travel,Yes
187,Sports,Neutral
7356,Travel,Neutral
24806,Finance,No
5092,Finance,Yes
23689,Travel,Neutral
5043,Travel,Neutral
20537,Fashion,Yes
20212,Politics,Yes
16135,Finance,No
25654,Technology,Yes
13450,Sports,Yes
23202,Travel,Neutral
15360,Technology,Yes
9850,Technology,Neutral
22221,Technology,No
16818,Technology,Yes
13583,Politics,Yes
6207,Fashion,No
17992,Travel,No
9234,Travel,Yes
19819,Finance,No
20592,Technology,Yes
2319,Fashion,Yes
14993,Sports,Neutral
15370,Politics,Yes
26821,Fashion,Yes
22862,Fashion,Yes
9428,Travel,Yes
2213,Technology,No
25605,Technology,Neutral
23715,Finance,Neutral
13239,Technology,Yes
25542,Finance,Yes
29339,Travel,Yes
24901,Technology,Yes
16166,Politics,Neutral
21412,Finance,Neutral
19641,Fashion,No
12240,Technology,Yes
7006,Technology,No
18076,Travel,Yes
22073,Fashion,No
26470,Politics,Yes
4125,Technology,Yes
1110,Politics,Neutral
23378,Fashion,Neutral
12101,Fashion,Yes
3609,Politics,Neutral
27472,Sports,No
18553,Politics,No
4630,Travel,No
23166,Sports,Neutral
4215,Politics,Yes
10786,Finance,No
25798,Technology,No
15965,Sports,No
2489,Politics,Yes
26159,Sports,Yes
27247,Finance,Yes
11978,Sports,Neutral
6856,Finance,No
24982,Politics,Neutral
25353,Finance,Neutral
29251,Finance,Yes
7461,Technology,Yes
26869,Finance,Yes
2231,Fashion,Yes
4786,Technology,Yes
23351,Finance,Neutral
15517,Travel,No
533,Sports,Neutral
3431,Travel,Yes
9055,Finance,Yes
5399,Politics,Yes
5449,Finance,Neutral
13318,Sports,Yes
13713,Sports,No
20377,Fashion,Yes
1907,Travel,Yes
21995,Politics,Yes
7162,Sports,No
6350,Travel,Neutral
8093,Technology,Neutral
17964,Finance,No
22997,Fashion,Neutral
27235,Travel,Yes
29208,Politics,Yes
20522,Finance,No
24527,Finance,No
7641,Fashion,Neutral
24896,Sports,No
4506,Sports,Neutral
15291,Fashion,No
29748,Technology,No
5889,Technology,No
6963,Finance,Yes
19758,Finance,Neutral
8761,Fashion,Neutral
6951,Sports,No
16081,Technology,No
2903,Technology,Yes
9348,Finance,Yes
6771,Politics,No
29855,Technology,Yes
29330,Finance,Neutral
24736,Fashion,No
15220,Technology,Yes
24135,Travel,Yes
21018,Fashion,Neutral
24909,Fashion,Yes
7672,Fashion,Neutral
27914,Finance,Neutral
7489,Fashion,Yes
19652,Politics,Neutral
23442,Sports,No
9067,Finance,Yes
14837,Finance,Yes
27197,Technology,Yes
3338,Technology,Yes
27181,Fashion,Yes
19737,Sports,Neutral
28470,Fashion,Neutral
10299,Sports,No
464,Fashion,Neutral
18915,Sports,No
8882,Technology,Neutral
15314,Travel,Neutral
2500,Finance,No
8050,Politics,Yes
6093,Politics,Neutral
5975,Travel,No
7909,Travel,Neutral
8517,Finance,Neutral
3962,Travel,Yes
12352,Finance,Yes
5851,Travel,Neutral
28065,Travel,Yes
3277,Technology,Yes
761,Politics,Yes
20657,Technology,No
22175,Sports,Neutral
23532,Travel,No
27224,Sports,Yes
4313,Fashion,Yes
3296,Politics,Neutral
26028,Sports,Yes
11857,Fashion,Neutral
28939,Technology,Yes
20244,Fashion,Yes
3584,Sports,Neutral
2012,Politics,Yes
28934,Travel,Yes
29283,Travel,Yes
28612,Fashion,No
8844,Sports,Yes
19670,Politics,Neutral
8929,Travel,Yes
19849,Politics,No
16982,Fashion,No
19040,Travel,Yes
8651,Travel,Yes
7160,Finance,Yes
23645,Sports,No
20968,Fashion,Yes
23811,Technology,Yes
28717,Technology,No
14152,Sports,Neutral
1286,Technology,Yes
23034,Politics,Yes
3516,Technology,Yes
19293,Sports,Yes
25809,Politics,No
9765,Fashion,Neutral
16657,Finance,Neutral
1878,Technology,No
29364,Finance,Neutral
7454,Politics,Neutral
9650,Travel,Yes
19176,Finance,No
18662,Finance,No
17204,Politics,Neutral
17753,Technology,Yes
27774,Finance,No
16710,Technology,No
8393,Sports,No
12207,Politics,Neutral
19652,Technology,No
428,Technology,No
6495,Fashion,No
17082,Technology,Yes
8682,Politics,Yes
19445,Sports,Yes
19677,Finance,No
9848,Travel,No
12175,Sports,Yes
668,Travel,No
24827,Politics,Yes
27005,Travel,Yes
28537,Travel,Yes
649,Politics,No
17260,Finance,Yes
12285,Fashion,No
15165,Sports,Yes
22072,Sports,No
5738,Sports,Neutral
4760,Technology,Neutral
23864,Travel,Neutral
23870,Fashion,No
9228,Technology,Neutral
28126,Technology,Neutral
22475,Politics,Yes
13710,Politics,Yes
9556,Sports,No
4572,Fashion,Neutral
14536,Finance,Yes
2706,Technology,Neutral
8614,Technology,No
3418,Sports,Neutral
29140,Technology,No
5239,Fashion,Yes
17372,Sports,Neutral
26099,Travel,Yes
18122,Travel,No
438,Politics,No
16291,Politics,Yes
13635,Finance,No
20334,Sports,Neutral
19456,Sports,Neutral
3444,Finance,Neutral
9103,Fashion,No
9600,Technology,Neutral
6926,Fashion,No
962,Travel,Neutral
24371,Finance,Yes
12062,Fashion,Yes
6723,Politics,Yes
27873,Technology,Yes
8623,Finance,Yes
28198,Technology,No
8744,Fashion,Yes
13899,Sports,No
27157,Sports,No
451,Travel,Neutral
7034,Politics,Neutral
21895,Sports,Yes
12896,Sports,No
7277,Sports,Yes
16882,Finance,Yes
3400,Politics,No
9226,Finance,No
17180,Finance,Yes
25882,Technology,Yes
28639,Travel,Neutral
26837,Finance,Yes
17294,Technology,Yes
22897,Sports,Neutral
27447,Fashion,Yes
2009,Technology,No
14629,Travel,No
16740,Politics,Yes
23980,Finance,No
10344,Travel,No
10681,Travel,Yes
3684,Travel,No
1413,Politics,Neutral
5753,Politics,Yes
10844,Finance,Neutral
26824,Politics,No
1018,Fashion,Yes
3400,Finance,No
5149,Finance,No
23286,Fashion,Neutral
1376,Sports,Neutral
9451,Travel,No
16885,Politics,Yes
19163,Sports,No
11096,Finance,Yes
19685,Fashion,No
6113,Travel,Yes
5019,Fashion,Yes
12774,Sports,Yes
20340,Sports,Yes
26039,Politics,No
18592,Sports,No
20922,Sports,Neutral
16430,Technology,No
22,Politics,No
452,Politics,Neutral
28093,Technology,No
16898,Technology,Neutral
24674,Finance,Yes
14873,Fashion,No
29029,Technology,Neutral
11093,Technology,Yes
46,Sports,Neutral
15581,Travel,Yes
24447,Fashion,No
17657,Travel,No
13164,Fashion,No
28075,Finance,Yes
12961,Fashion,Yes
19585,Technology,Yes
15386,Finance,No
10271,Fashion,No
13450,Politics,Neutral
15654,Travel,Yes
25740,Finance,Yes
23722,Technology,Neutral
29075,Technology,No
16532,Travel,Yes
8487,Sports,No
12076,Politics,Yes
24493,Fashion,No
27470,Technology,Yes
18929,Politics,No
21208,Travel,Yes
7966,Fashion,Yes
22138,Fashion,No
852,Finance,Yes
25384,Technology,No
13160,Travel,Yes
26486,Politics,No
6008,Fashion,Neutral
19303,Technology,Yes
21410,Sports,No
2076,Finance,Neutral
26735,Finance,Yes
11690,Travel,Neutral
15879,Politics,No
26325,Travel,No
3420,Fashion,No
14714,Sports,Neutral
12135,Travel,Neutral
6413,Fashion,No
27504,Technology,No
11668,Sports,Neutral
1979,Technology,Neutral
29752,Politics,No
16843,Finance,No
3735,Politics,No
29493,Sports,Yes
11688,Politics,Neutral
18391,Finance,No
12979,Fashion,Yes
377,Politics,Yes
24475,Travel,Yes
22686,Finance,Neutral
24395,Technology,No
5412,Finance,Neutral
22317,Travel,No
27963,Travel,Neutral
12820,Fashion,Neutral
6030,Technology,Neutral
21078,Sports,Yes
17426,Travel,Neutral
15474,Technology,Yes
28412,Fashion,No
14570,Travel,No
28822,Sports,No
23309,Finance,Neutral
23307,Travel,No
192,Politics,No
16534,Fashion,Yes
5243,Finance,Neutral
12608,Travel,Neutral
15758,Sports,Yes
7837,Sports,Yes
24562,Travel,Yes
17135,Fashion,Neutral
19852,Finance,Yes
3310,Fashion,Neutral
10748,Travel,Yes
18473,Technology,Yes
16696,Travel,Yes
29536,Technology,Yes
6468,Finance,Neutral
9130,Travel,Neutral
4842,Technology,Yes
22759,Travel,Yes
6235,Technology,Neutral
16774,Sports,No
8619,Fashion,No
14816,Technology,No
14062,Fashion,Yes
7872,Sports,No
15438,Technology,No
23248,Politics,No
27694,Politics,No
649,Fashion,Neutral
19538,Finance,Yes
22973,Sports,Yes
17393,Politics,Yes
4256,Sports,Neutral
5324,Sports,Neutral
13793,Travel,Neutral
891,Finance,Neutral
25441,Politics,Neutral
23008,Sports,Yes
22532,Technology,Yes
689,Sports,Yes
5222,Technology,No
12807,Travel,Yes
18198,Fashion,No
2022,Politics,No
4778,Technology,Yes
28622,Finance,No
18492,Politics,Yes
16522,Fashion,No
18609,Fashion,Neutral
21869,Technology,Yes
1585,Technology,Neutral
28847,Politics,Neutral
6931,Sports,Yes
8995,Politics,Yes
7202,Fashion,Yes
22651,Sports,Neutral
12846,Finance,Neutral
25264,Fashion,No
7290,Fashion,Neutral
27518,Politics,Yes
3802,Fashion,No
26441,Finance,Neutral
1559,Politics,No
24570,Technology,Neutral
22775,Travel,Yes
6883,Politics,Neutral
3876,Technology,Yes
29112,Technology,Neutral
889,Technology,Yes
6753,Fashion,No
1034,Politics,No
783,Technology,Yes
3946,Technology,Neutral
20170,Sports,Yes
25052,Sports,Neutral
10528,Politics,No
11964,Fashion,Neutral
94,Politics,Yes
19045,Politics,Yes
6644,Technology,No
9079,Politics,No
10954,Technology,No
9979,Finance,No
19653,Travel,Yes
1284,Finance,Yes
21896,Politics,No
26529,Sports,Neutral
2341,Sports,No
18371,Technology,No
15463,Fashion,No
28223,Technology,No
12874,Travel,No
20301,Politics,Yes
24394,Travel,No
26321,Finance,Neutral
15935,Finance,Yes
12237,Finance,No
17955,Fashion,Neutral
26575,Politics,Yes
2794,Sports,Yes
29926,Technology,Yes
3752,Politics,Neutral
2760,Technology,Neutral
27299,Politics,Neutral
17438,Politics,No
20201,Fashion,No
5406,Technology,Neutral
25741,Fashion,Yes
27117,Politics,Neutral
951,Finance,No
23071,Politics,No
29078,Finance,Yes
17913,Politics,Yes
16659,Fashion,Yes
8917,Finance,No
8035,Technology,Neutral
28114,Technology,Neutral
5033,Sports,Yes
28112,Fashion,Neutral
660,Politics,Neutral
29150,Travel,Yes
25030,Travel,Yes
21889,Technology,Yes
6145,Politics,No
22796,Sports,No
3167,Fashion,Neutral
24031,Sports,No
482,Politics,Neutral
19684,Technology,No
3920,Politics,No
11644,Politics,Yes
5622,Fashion,No
13380,Travel,Yes
11536,Sports,No
13186,Politics,No
14564,Technology,Neutral
24803,Fashion,Neutral
22861,Finance,Neutral
21089,Travel,No
15155,Sports,No
24437,Technology,Yes
25082,Technology,No
28855,Sports,Neutral
1771,Technology,No
4859,Sports,Neutral
24086,Finance,Neutral
28197,Fashion,Neutral
19865,Technology,Yes
25592,Sports,Neutral
14744,Travel,Yes
4415,Finance,No
23713,Travel,No
19597,Technology,Neutral
16191,Sports,No
19212,Travel,Yes
24242,Travel,Yes
29638,Finance,Yes
20160,Sports,No
212,Politics,Yes
17258,Finance,Neutral
18673,Sports,Yes
12761,Finance,Yes
24533,Technology,Yes
22372,Fashion,Yes
14102,Travel,Neutral
9700,Politics,Yes
28526,Finance,No
25974,Sports,Neutral
26923,Fashion,Neutral
573,Fashion,No
23351,Finance,No
4653,Politics,Neutral
5352,Finance,Yes
17586,Sports,Neutral
25129,Technology,Neutral
24919,Fashion,No
9653,Fashion,Neutral
64,Sports,Yes
7773,Travel,Neutral
3953,Sports,Yes
17986,Technology,No
23507,Finance,No
472,Fashion,Yes
14393,Sports,Neutral
18520,Fashion,Neutral
14728,Finance,No
4863,Politics,Neutral
10577,Travel,No
2457,Finance,No
4659,Technology,No
23734,Sports,Neutral
2399,Sports,No
15935,Technology,Neutral
19141,Technology,No
25656,Technology,No
6458,Finance,Yes
29121,Finance,Yes
12140,Travel,Yes
13295,Fashion,Yes
13721,Technology,No
9475,Travel,Yes
12116,Travel,Neutral
6838,Travel,Yes
6537,Travel,Neutral
18260,Finance,No
5514,Fashion,Neutral
14218,Travel,Yes
4098,Politics,Neutral
783,Politics,No
17746,Travel,No
23910,Travel,Neutral
22357,Fashion,Yes
29196,Fashion,Neutral
10466,Sports,Neutral
327,Finance,Yes
25699,Finance,No
5477,Finance,No
15855,Travel,Yes
19169,Travel,Neutral
4585,Technology,Yes
10267,Sports,Neutral
1224,Finance,Yes
12428,Technology,No
26384,Technology,Neutral
8395,Sports,Yes
19241,Politics,No
16172,Finance,Yes
10419,Politics,Yes
7206,Finance,Neutral
6437,Politics,No
13734,Travel,Yes
6075,Technology,No
12800,Travel,No
17999,Finance,Neutral
23176,Sports,Yes
26953,Politics,No
28086,Fashion,Yes
18430,Technology,Yes
822,Technology,Yes
3976,Politics,Neutral
18488,Travel,Yes
4225,Technology,Neutral
13778,Fashion,Neutral
26300,Finance,No
14760,Sports,Neutral
8411,Travel,Yes
15000,Technology,No
23112,Technology,Neutral
9986,Technology,Neutral
826,Technology,Yes
16690,Politics,Yes
16199,Sports,No
7080,Finance,Yes
28074,Technology,Neutral
9979,Finance,Yes
13095,Sports,No
5770,Travel,Neutral
22248,Sports,Yes
11532,Travel,Neutral
6655,Politics,No
12131,Finance,Neutral
2819,Technology,Yes
15463,Politics,No
5961,Finance,No
23428,Finance,Yes
14709,Travel,Yes
27748,Fashion,Yes
16371,Travel,Yes
16339,Sports,Neutral
16401,Fashion,Neutral
9794,Politics,No
12580,Technology,No
1055,Sports,Neutral
46,Fashion,Yes
16837,Politics,Neutral
24123,Finance,No
7233,Travel,Neutral
18340,Technology,Yes
26348,Finance,Yes
27823,Fashion,Yes
17701,Sports,Yes
27788,Sports,Yes
3376,Technology,Yes
18756,Politics,No
21046,Fashion,No
24039,Sports,No
967,Sports,No
17009,Travel,Yes
24331,Finance,No
5492,Fashion,Neutral
9906,Technology,Yes
11589,Technology,Neutral
26269,Politics,Yes
17091,Politics,Yes
28778,Fashion,Neutral
1713,Travel,Neutral
28660,Sports,No
5836,Technology,Yes
7278,Fashion,No
3515,Sports,No
29399,Sports,Neutral
4449,Technology,No
6059,Travel,Yes
16652,Finance,Yes
16548,Politics,No
21869,Sports,Neutral
17148,Sports,Yes
14656,Sports,Yes
23630,Politics,Yes
10920,Fashion,Neutral
6056,Finance,No
12835,Sports,Neutral
5279,Sports,No
18496,Fashion,Yes
26230,Politics,Neutral
3823,Finance,Neutral
24200,Politics,Neutral
17789,Travel,Neutral
5328,Technology,Neutral
4392,Sports,No
5560,Travel,No
5376,Travel,Neutral
19997,Technology,Yes
28026,Travel,Yes
21017,Sports,Yes
24842,Finance,No
5531,Travel,Yes
10820,Fashion,No
8655,Finance,Neutral
27461,Technology,Yes
22417,Politics,Neutral
11552,Fashion,No
14869,Travel,Yes
9046,Sports,Neutral
29391,Travel,No
23095,Politics,Neutral
3235,Fashion,No
27754,Finance,Neutral
29394,Sports,Yes
16250,Sports,Yes
7600,Finance,Yes
5472,Technology,Yes
13912,Finance,Yes
12037,Technology,Yes
29592,Finance,No
16003,Finance,Yes
20221,Travel,No
18509,Finance,Neutral
1706,Finance,Neutral
29713,Fashion,Yes
28468,Finance,Neutral
8545,Travel,Neutral
27798,Finance,No
24401,Fashion,Yes
27985,Fashion,Yes
16785,Finance,Yes
16063,Sports,Neutral
20440,Sports,Yes
24616,Finance,No
19114,Finance,Neutral
7746,Fashion,No
14107,Technology,Yes
11943,Fashion,No
19246,Politics,Neutral
25337,Sports,Yes
23674,Fashion,Yes
11482,Finance,No
13031,Finance,No
24074,Fashion,Yes
22904,Finance,No
28412,Technology,Yes
16184,Fashion,No
7075,Sports,Neutral
27790,Sports,Neutral
8524,Finance,Neutral
24095,Sports,No
24093,Travel,No
6542,Fashion,Yes
24276,Finance,Neutral
3307,Technology,Yes
19940,Fashion,Yes
19292,Sports,Yes
3515,Fashion,Yes
8691,Sports,Neutral
29856,Sports,No
728,Finance,Yes
14692,Fashion,No
13439,Travel,Neutral
4335,Sports,No
7426,Finance,Yes
4887,Sports,No
28026,Sports,Yes
29078,Fashion,No
27951,Politics,No
25442,Politics,Yes
23327,Politics,Neutral
2392,Technology,Neutral
23217,Travel,Neutral
12438,Politics,Yes
17510,Technology,No
19999,Politics,Neutral
21872,Sports,Neutral
8283,Sports,No
10668,Fashion,Neutral
5348,Fashion,Neutral
18651,Fashion,Neutral
2661,Fashion,Yes
14736,Finance,Neutral
24438,Fashion,No
27558,Technology,No
1362,Sports,Neutral
6349,Technology,No
23718,Travel,Neutral
24513,Finance,Neutral
10746,Politics,Yes
19272,Sports,Neutral
17307,Sports,Yes
29226,Fashion,No
13469,Fashion,No
10035,Politics,No
19438,Politics,Yes
7438,Sports,Neutral
5841,Politics,Neutral
16712,Fashion,No
5507,Finance,No
22824,Finance,Neutral
14731,Fashion,Neutral
29050,Travel,No
16579,Fashion,Neutral
12930,Travel,Neutral
22187,Sports,Neutral
17574,Finance,No
9892,Politics,No
16853,Finance,Yes
26455,Travel,Yes
17718,Fashion,No
17922,Finance,Yes
14325,Finance,Yes
21553,Finance,Neutral
15987,Sports,Yes
24048,Fashion,No
12638,Fashion,Neutral
1338,Technology,Neutral
5959,Technology,Neutral
14996,Sports,No
21402,Politics,Yes
24065,Technology,No
20090,Politics,Yes
4871,Sports,Yes
6831,Politics,Neutral
24324,Sports,Yes
10435,Technology,No
20355,Finance,No
6370,Politics,Neutral
716,Sports,No
2811,Finance,Yes
29546,Technology,Yes
22483,Fashion,Yes
18270,Technology,Neutral
21555,Politics,Neutral
25086,Travel,Neutral
11736,Technology,Yes
17424,Technology,Neutral
12729,Travel,No
14783,Sports,Neutral
24482,Travel,Yes
2317,Technology,Yes
8298,Politics,Yes
14347,Travel,No
12148,Travel,No
11983,Technology,Neutral
303,Fashion,No
23315,Finance,Yes
8000,Politics,No
4270,Politics,No
11652,Sports,Yes
13834,Technology,Neutral
29183,Sports,Neutral
28491,Politics,Yes
19133,Technology,No
25818,Sports,No
21510,Travel,Neutral
5880,Politics,Yes
1515,Technology,No
27018,Technology,No
6920,Finance,Yes
17856,Politics,No
20441,Fashion,Yes
7786,Technology,Yes
19362,Finance,Neutral
21388,Finance,No
19420,Technology,Neutral
24493,Technology,Neutral
26565,Technology,Neutral
29610,Travel,No
17989,Sports,No
18537,Finance,Yes
1234,Sports,No
29599,Sports,Yes
25136,Technology,Yes
4673,Fashion,Neutral
18001,Politics,Yes
22417,Fashion,No
19291,Politics,Yes
15355,Technology,No
12789,Sports,Neutral
26780,Technology,No
20963,Fashion,No
11703,Technology,No
12738,Fashion,Neutral
14955,Politics,Neutral
19990,Fashion,Yes
25266,Technology,Neutral
11298,Fashion,No
8663,Travel,No
15974,Sports,No
21332,Finance,Yes
3052,Fashion,No
28945,Sports,Yes
22476,Technology,Neutral
3994,Travel,Neutral
15133,Finance,Yes
10327,Politics,No
29938,Sports,No
1833,Sports,No
25986,Technology,Yes
7045,Travel,No
10548,Politics,No
21236,Politics,No
5883,Travel,Yes
22712,Sports,No
16698,Politics,Yes
22755,Politics,No
12251,Technology,Neutral
5797,Fashion,Neutral
4854,Fashion,Neutral
18609,Sports,Yes
25989,Politics,Neutral
1730,Finance,No
12560,Technology,Neutral
10090,Sports,Yes
25468,Fashion,Yes
11099,Politics,Yes
14212,Sports,No
6651,Technology,Yes
22811,Fashion,Yes
18975,Finance,Neutral
9607,Technology,No
1159,Travel,Yes
23097,Sports,Neutral
4507,Politics,Neutral
18258,Travel,No
20699,Travel,Yes
9221,Technology,Yes
25493,Sports,No
11225,Travel,Neutral
12655,Fashion,No
24411,Politics,Neutral
22698,Travel,Yes
4524,Technology,Neutral
27027,Sports,Neutral
18326,Travel,No
16568,Sports,No
29059,Sports,Yes
5267,Fashion,Yes
1162,Travel,No
15484,Politics,No
24111,Travel,No
10233,Technology,Neutral
20933,Fashion,No
15103,Finance,Neutral
6287,Fashion,Yes
24544,Technology,No
5261,Travel,Neutral
